3618F9BB5, CW0934C, 8785.00, 1, GNR 2024-039
3618GRUL1, DA2387C, 639758.00, 3B, GNR 2024-039
3618GRYG8, DA2511C, 599524.00, 3B, GNR 2024-039
3618GSAC1, DA2703C, 633978.00, 3B, GNR 2024-039
3618GSBU0, DA2751C, 652634.00, 3B, GNR 2024-039
3618GSBV8, DA2752C, 738338.00, 3B, GNR 2024-039
3618GSUU9, DA3295C, 580336.00, 3B, GNR 2024-039
3618GSU62, DA3305C, 551085.00, 3B, GNR 2024-039
3618GVKL3, DA5699C, 777736.00, 3B, GNR 2024-039
3618H0U96, DA9608C, 591397.00, 3B, GNR 2024-039
3618H4AH2, DB1808C, 789949.00, 3B, GNR 2024-039
3618H4AJ8, DB1809C, 518913.00, 3B, GNR 2024-039
3618H4BA6, DB1833C, 811907.00, 3B, GNR 2024-039
3618H4WC9, DB2443C, 569633.00, 3B, GNR 2024-039
3618FE2D0, CW6172C, 13083295.00, 4, GNR 2024-039
3618FE2N8, CW6181C, 3757000.00, 4, GNR 2024-039
3618FHBF8, CW8138C, 856009.00, 4, GNR 2024-039
3618BAF97, CT4692C, 19047824.00, 5, GNR 2024-039
3618F2LB9, CV5722C, 935350.00, 5, GNR 2024-039
3618F2NP6, CV5798C, 1558124.00, 5, GNR 2024-039
3618F4MZ1, CV7576C, 1303051.00, 5, GNR 2024-039
3618FE3G2, CW6199C, 4050050.00, 5, GNR 2024-039
3618FHP55, CW8544C, 572332.00, 5, GNR 2024-039
3618FWKM0, CX9300C, 1063024.00, 5, GNR 2024-039
3618FWKN8, CX9301C, 5008786.00, 5, GNR 2024-039
3618G1WA0, CY2441C, 108852.00, 5, GNR 2024-039
3618G4MR8, CY4868C, 1024597.00, 5, GNR 2024-039
3618G67F6, CY7194C, 9074778.00, 5, GNR 2024-039
3618GFCJ2, CZ3673C, 1737224.00, 5, GNR 2024-039
3618GM3D0, CZ9796C, 4677035.00, 5, GNR 2024-039
3617UTTA9, CB7745C, 43549.00, 6A, GNR 2024-039
3618FEFL8, CW5571C, 1726355.00, 6A, GNR 2024-039
3618FEJK6, CW5666C, 84279.00, 6A, GNR 2024-039
3618FE3D9, CW6196C, 95963.00, 6A, GNR 2024-039
3618FFCY0, CW6387C, 36320.00, 6A, GNR 2024-039
3618FFY67, CW7033C, 62488.00, 6A, GNR 2024-039
3618FGC85, CW7295C, 465485.00, 6A, GNR 2024-039
3618FLJ95, CX0288C, 351773.00, 6A, GNR 2024-039
3618FLUU5, CX0595C, 116843.00, 6A, GNR 2024-039
3618FLX24, CX0697C, 27898.00, 6A, GNR 2024-039
3618FNB40, CX1859C, 287608.00, 6A, GNR 2024-039
3618FNEC9, CX1931C, 132213.00, 6A, GNR 2024-039
3618FNEH8, CX1936C, 337864.00, 6A, GNR 2024-039
3618FNGQ6, CX2007C, 38637.00, 6A, GNR 2024-039
3618FNKN8, CX2101C, 137379.00, 6A, GNR 2024-039
3618FNKP3, CX2102C, 111884.00, 6A, GNR 2024-039
3618FRWW6, CX5161C, 1715695.00, 6A, GNR 2024-039
3618FSB98, CX5464C, 227125.00, 6A, GNR 2024-039
3618FTRR9, CX6796C, 277476.00, 6A, GNR 2024-039
3618FVGB1, CX8294C, 273958.00, 6A, GNR 2024-039
3618FVZV6, CX8856C, 348029.00, 6A, GNR 2024-039
3618FYLA1, CY0321C, 834868.00, 6A, GNR 2024-039
3618FYLM5, CY0332C, 135078.00, 6A, GNR 2024-039
3618G0H35, CY1150C, 240115.00, 6A, GNR 2024-039
3618G1P42, CY2243C, 105045.00, 6A, GNR 2024-039
3618G1QF6, CY2254C, 796863.00, 6A, GNR 2024-039
3618G1RU2, CY2299C, 947223.00, 6A, GNR 2024-039
3618G2TN4, CY3257C, 262794.00, 6A, GNR 2024-039
3618G26L3, CY3575C, 2291748.00, 6A, GNR 2024-039
3618G3ER9, CY3744C, 1873986.00, 6A, GNR 2024-039
3618G3ES7, CY3745C, 2242790.00, 6A, GNR 2024-039
3618G3Q39, CY4074C, 1069186.00, 6A, GNR 2024-039
3618G3UW0, CY4197C, 173664.00, 6A, GNR 2024-039
3618G34B5, CY4418C, 383692.00, 6A, GNR 2024-039
3618G4GK0, CY4702C, 144830.00, 6A, GNR 2024-039
3618G6JF3, CY6562C, 181349.00, 6A, GNR 2024-039
3618G67E9, CY7193C, 177123.00, 6A, GNR 2024-039
3618G7JH7, CY7464C, 542844.00, 6A, GNR 2024-039
3618G7JJ3, CY7465C, 3721312.00, 6A, GNR 2024-039
3618G7WT6, CY7858C, 140892.00, 6A, GNR 2024-039
3618G75V1, CY8060C, 430958.00, 6A, GNR 2024-039
3618G87K1, CY8998C, 455117.00, 6A, GNR 2024-039
3618G97A1, CY9889C, 141843.00, 6A, GNR 2024-039
3618GEG93, CZ2924C, 472624.00, 6A, GNR 2024-039
3618GJN52, CZ6712C, 461759.00, 6A, GNR 2024-039
3618GLWT5, CZ8758C, 2309742.00, 6A, GNR 2024-039
3618GLW32, CZ8766C, 3044858.00, 6A, GNR 2024-039
3618GLW99, CZ8772C, 4396570.00, 6A, GNR 2024-039
3618GLX23, CZ8797C, 12505258.00, 6A, GNR 2024-039
3618GLYA4, CZ8805C, 7429915.00, 6A, GNR 2024-039
3618GMXS4, CZ9689C, 111796.00, 6A, GNR 2024-039
3618GM2W9, CZ9789C, 644776.00, 6A, GNR 2024-039
3618GPRJ4, DA0489C, 271209.00, 6A, GNR 2024-039
3618GQRL7, DA1391C, 1280910.00, 6A, GNR 2024-039
3618GRUG2, DA2383C, 254081.00, 6A, GNR 2024-039
3618GR4A4, DA2617C, 623135.00, 6A, GNR 2024-039
3618GSSR9, DA3228C, 550383.00, 6A, GNR 2024-039
3618GTU45, DA4203C, 123863.00, 6A, GNR 2024-039
3618GTU78, DA4206C, 392027.00, 6A, GNR 2024-039
3618GTVH5, DA4216C, 602221.00, 6A, GNR 2024-039
3618GVX21, DA6097C, 490538.00, 6A, GNR 2024-039
3618GXT55, DA7772C, 248118.00, 6A, GNR 2024-039
3618GYAU8, DA8119C, 1030170.00, 6A, GNR 2024-039
3618GYBD5, DA8136C, 1740696.00, 6A, GNR 2024-039
3618H0W94, DA9672C, 738032.00, 6A, GNR 2024-039
3618H2KJ1, DB0297C, 1155320.00, 6A, GNR 2024-039
3618H2QC0, DB0451C, 112870.00, 6A, GNR 2024-039
3618H3C58, DB0992C, 1093888.00, 6A, GNR 2024-039
3618H3FG1, DB1067C, 1428363.00, 6A, GNR 2024-039
3618H4WE5, DB2445C, 325060.00, 6A, GNR 2024-039
3618H43E7, DB2597C, 3416315.00, 6A, GNR 2024-039
3618H5UZ7, DB3300C, 2332424.00, 6A, GNR 2024-039
3618H5VF0, DB3314C, 1386120.00, 6A, GNR 2024-039
3618FCCS0, CW3681C, 1095689.00, 6B, GNR 2024-039
3618FCC35, CW3690C, 834893.00, 6B, GNR 2024-039
3618FQ2C5, CX4371C, 186457.00, 6B, GNR 2024-039
3618G3TA0, CY4145C, 1419153.00, 6B, GNR 2024-039
3618G4GA2, CY4693C, 978455.00, 6B, GNR 2024-039
3618G9DX4, CY9118C, 26179842.00, 6B, GNR 2024-039
3618G94D8, CY9820C, 207781.00, 6B, GNR 2024-039
3618G95M7, CY9852C, 335136.00, 6B, GNR 2024-039
3618GEKP2, CZ3002C, 216237.00, 6B, GNR 2024-039
3618GLWL2, CZ8751C, 4073733.00, 6B, GNR 2024-039
3618GTVC6, DA4211C, 6511339.00, 6B, GNR 2024-039
3618GVHS2, DA5641C, 655300.00, 6B, GNR 2024-039
3618GYAS3, DA8117C, 269606.00, 6B, GNR 2024-039
3618GYBD5, DA8136C, 4389537.00, 6B, GNR 2024-039
3618H2VY6, DB0631C, 14484171.00, 6B, GNR 2024-039
3618H3NV9, DB1304C, 3277354.00, 6B, GNR 2024-039
3618BFMY3, CT9375C, 363457.00, 7, GNR 2024-039
3618BRXN9, CU7885C, 138623.00, 7, GNR 2024-039
3618BRXS8, CU7889C, 129445.00, 7, GNR 2024-039
3618BXRW3, CV2301C, 196288.00, 7, GNR 2024-039
3618F8X72, CW0702C, 202979.00, 7, GNR 2024-039
3618FFC95, CW6396C, 535397.00, 7, GNR 2024-039
3618FLVE0, CX0613C, 193275.00, 7, GNR 2024-039
3618FLYQ0, CX0719C, 481010.00, 7, GNR 2024-039
3618FLY56, CX0732C, 422588.00, 7, GNR 2024-039
3618FL7L1, CX0899C, 116142.00, 7, GNR 2024-039
3618FNEQ8, CX1943C, 123083.00, 7, GNR 2024-039
3618FNKE8, CX2093C, 564367.00, 7, GNR 2024-039
3618FNKM0, CX2100C, 174147.00, 7, GNR 2024-039
3618FN2X6, CX2590C, 394260.00, 7, GNR 2024-039
3618FRA42, CX4527C, 408544.00, 7, GNR 2024-039
3618FRJ92, CX4788C, 284953.00, 7, GNR 2024-039
3618FUXY4, CX7895C, 321480.00, 7, GNR 2024-039
3618G0AA6, CY0901C, 60715.00, 7, GNR 2024-039
3618G0FG8, CY1067C, 677340.00, 7, GNR 2024-039
3618G1RP3, CY2294C, 371662.00, 7, GNR 2024-039
3618G1U87, CY2407C, 552645.00, 7, GNR 2024-039
3618G1XK7, CY2482C, 1189701.00, 7, GNR 2024-039
3618G1YL4, CY2515C, 2405431.00, 7, GNR 2024-039
3618G26M1, CY3576C, 4797255.00, 7, GNR 2024-039
3618G4MU1, CY4871C, 224724.00, 7, GNR 2024-039
3618G4VU1, CY5127C, 29074488.00, 7, GNR 2024-039
3618G7JK0, CY7466C, 2407622.00, 7, GNR 2024-039
3618G7R70, CY7710C, 586712.00, 7, GNR 2024-039
3618G7WU3, CY7859C, 839673.00, 7, GNR 2024-039
3618G7W82, CY7871C, 346811.00, 7, GNR 2024-039
3618GCCB6, CZ0966C, 564854.00, 7, GNR 2024-039
3618GCDQ2, CZ1011C, 2449496.00, 7, GNR 2024-039
3618GEHH4, CZ2932C, 168923.00, 7, GNR 2024-039
3618GEKQ0, CZ3003C, 5118856.00, 7, GNR 2024-039
3618GFEP6, CZ3742C, 971475.00, 7, GNR 2024-039
3618GFES0, CZ3745C, 286709.00, 7, GNR 2024-039
3618GFHT5, CZ3842C, 780678.00, 7, GNR 2024-039
3618GFXT7, CZ4290C, 208078.00, 7, GNR 2024-039
3618GGDR1, CZ4612C, 2212022.00, 7, GNR 2024-039
3618GG6V0, CZ5384C, 3725380.00, 7, GNR 2024-039
3618GH5K3, CZ6250C, 334058.00, 7, GNR 2024-039
3618GJLX3, CZ6642C, 601795.00, 7, GNR 2024-039
3618GJW29, CZ6965C, 11441297.00, 7, GNR 2024-039
3618GJYV3, CZ7024C, 2905151.00, 7, GNR 2024-039
3618GJZE0, CZ7041C, 2682687.00, 7, GNR 2024-039
3618GJ2U0, CZ7087C, 7474999.00, 7, GNR 2024-039
3618GKPL2, CZ7627C, 507718.00, 7, GNR 2024-039
3618GPPB3, DA0418C, 386743.00, 7, GNR 2024-039
3618GPPM9, DA0428C, 840717.00, 7, GNR 2024-039
3618GRCX5, DA1886C, 12270997.00, 7, GNR 2024-039
3618GRGK9, DA2002C, 363480.00, 7, GNR 2024-039
3622ACT75, 786974C, 76091632.00, 8, GNR 2024-039
3618FFMV5, CW6672C, 1038833.00, 8, GNR 2024-039
3618GCBV3, CZ0952C, 1665726.00, 8, GNR 2024-039
3618GCF72, CZ1090C, 1800178.00, 8, GNR 2024-039
3618GJ2L0, CZ7079C, 1327231.00, 8, GNR 2024-039
3618A5UB7, CQ3278C, 1172850.00, 9, GNR 2024-039
3618B54S8, CT0833C, 19814818.00, 9, GNR 2024-039
3618BRUW2, CU7797C, 8358028.00, 9, GNR 2024-039
3618BVQL2, CV0459C, 1018284.00, 9, GNR 2024-039
3618G1UN4, CY2389C, 2882640.00, 9, GNR 2024-039
3618G1UT1, CY2394C, 7792216.00, 9, GNR 2024-039
3618G1U79, CY2406C, 1019791.00, 9, GNR 2024-039
3618G2JS4, CY2973C, 2772209.00, 9, GNR 2024-039
3618G5VD6, CY6012C, 2886571.00, 9, GNR 2024-039
3618GCZ39, CZ1662C, 1025405.00, 9, GNR 2024-039
3618GC4A7, CZ1717C, 7661205.00, 9, GNR 2024-039
3618GC4B5, CZ1718C, 3608437.00, 9, GNR 2024-039
3618GRHH5, DA2032C, 15371071.00, 9, GNR 2024-039
3618GRHP7, DA2038C, 2991840.00, 9, GNR 2024-039
3618GRHR3, DA2040C, 5726155.00, 9, GNR 2024-039
3618GRHS1, DA2041C, 4157976.00, 9, GNR 2024-039
3618GVM64, DA5781C, 14314921.00, 9, GNR 2024-039
3618H2QA4, DB0449C, 4256320.00, 9, GNR 2024-039
3618H2QB2, DB0450C, 3987870.00, 9, GNR 2024-039
3618FSWW4, CX6061C, 3443594.00, 10, GNR 2024-039
3618G4L24, CY4845C, 2109187.00, 10, GNR 2024-039
3618G4L40, CY4847C, 1503084.00, 10, GNR 2024-039
3618G4L65, CY4849C, 1427170.00, 10, GNR 2024-039
3618GGQK2, CZ4958C, 1145132.00, 10, GNR 2024-039
3618GGQL0, CZ4959C, 2304403.00, 10, GNR 2024-039
3618GGQM8, CZ4960C, 579050.00, 10, GNR 2024-039
3618GHNA5, CZ5785C, 1122345.00, 10, GNR 2024-039
3618GHNB3, CZ5786C, 1069254.00, 10, GNR 2024-039
3618GKFU3, CZ7379C, 1327426.00, 10, GNR 2024-039
3618GKUL6, CZ7787C, 1293484.00, 10, GNR 2024-039
3618GVTS9, DA5961C, 1001193.00, 10, GNR 2024-039
3618H5GV2, DB2912C, 1317957.00, 10, GNR 2024-039
3618H5UU8, DB3295C, 5378312.00, 10, GNR 2024-039
36179YSQ8, MA9527M, 45000.00, T, GNR 2024-039
36179VUJ7, MA6885M, 27457204.00, 1, GNR 2024-040
36179VVN7, MA6921M, 26717969.00, 1, GNR 2024-040
36179VZF0, MA7042M, 33793481.00, 1, GNR 2024-040
36179YRH9, MA9488M, 53506901.00, 2, GNR 2024-040
36179YPH1, MA9424M, 304054714.00, 3, GNR 2024-040
3622AC4Z0, 787240C, 20000000.00, 4, GNR 2024-040
36179YPH1, MA9424M, 14000000.00, 5, GNR 2024-040
36179YHE7, MA9229M, 4000000.00, 6, GNR 2024-040
36179YQ56, MA9476M, 2107269.00, 6, GNR 2024-040
36179YSS4, MA9529M, 14330171.00, 6, GNR 2024-040
3618A5WQ2, CQ3355C, 1012535.00, 7, GNR 2024-040
3618BVMJ1, CV0361C, 1093791.00, 7, GNR 2024-040
3618FAUQ8, CW2391C, 1048978.00, 7, GNR 2024-040
3618FAU62, CW2405C, 1132869.00, 7, GNR 2024-040
3618FAU96, CW2408C, 1144058.00, 7, GNR 2024-040
3618FHHU9, CW8343C, 1077811.00, 7, GNR 2024-040
3618FPB60, CX2761C, 1498226.00, 7, GNR 2024-040
3618FSML9, CX5763C, 1197528.00, 7, GNR 2024-040
3618G1G67, CY2021C, 1025905.00, 7, GNR 2024-040
3618G1HA7, CY2025C, 1001367.00, 7, GNR 2024-040
3618G2LG7, CY3027C, 1037558.00, 7, GNR 2024-040
3618G2LP7, CY3034C, 2103446.00, 7, GNR 2024-040
3618G24W1, CY3537C, 1057999.00, 7, GNR 2024-040
3618G25A8, CY3541C, 1201680.00, 7, GNR 2024-040
3618G25B6, CY3542C, 1052225.00, 7, GNR 2024-040
3618G5JL2, CY5667C, 1550538.00, 7, GNR 2024-040
3618G5KC0, CY5691C, 1751244.00, 7, GNR 2024-040
3618G8D65, CY8225C, 1116136.00, 7, GNR 2024-040
3618G8KA8, CY8389C, 1004581.00, 7, GNR 2024-040
3618GD3X6, CZ2614C, 2093687.00, 7, GNR 2024-040
3618GD4T4, CZ2634C, 1499718.00, 7, GNR 2024-040
3618GD4V9, CZ2636C, 1215375.00, 7, GNR 2024-040
3618GD4W7, CZ2637C, 1881100.00, 7, GNR 2024-040
3618GD4X5, CZ2638C, 1063527.00, 7, GNR 2024-040
3618GEVD7, CZ3312C, 5273259.00, 7, GNR 2024-040
3618GEZN1, CZ3449C, 1020912.00, 7, GNR 2024-040
3618GJKX4, CZ6610C, 4858945.00, 7, GNR 2024-040
3618GJKY2, CZ6611C, 2840278.00, 7, GNR 2024-040
3618GJK48, CZ6615C, 6237921.00, 7, GNR 2024-040
3618GKFJ8, CZ7369C, 1376417.00, 7, GNR 2024-040
3618GVTR1, DA5960C, 1161631.00, 7, GNR 2024-040
3622AC2L3, 787179C, 8512393.00, 8, GNR 2024-040
3622AC2M1, 787180C, 12418264.00, 8, GNR 2024-040
