3617FQ2A1, CP1669C, 217932.00, 1, GNR 2024-125
3618HTCH5, DD0972C, 223101.00, 1, GNR 2024-125
3618HTHH0, DD1132C, 781517.00, 1, GNR 2024-125
3618HTS39, DD1438C, 1034793.00, 1, GNR 2024-125
3618HTSZ8, DD1436C, 117293.00, 1, GNR 2024-125
3618HUES6, DD1945C, 6972336.00, 1, GNR 2024-125
3618HUVZ1, DD2432C, 3371007.00, 1, GNR 2024-125
3618HVAC3, DD2703C, 513963.00, 1, GNR 2024-125
3618HVF87, DD2891C, 475216.00, 1, GNR 2024-125
3618HXH99, DD4756C, 2514496.00, 1, GNR 2024-125
3618HXH99, DD4756C, 4565843.00, 1, GNR 2024-125
3618HY6W8, DD6285C, 158925.00, 1, GNR 2024-125
3618HYS53, DD5940C, 6781952.00, 1, GNR 2024-125
3618J0AF2, DD6306C, 892816.00, 1, GNR 2024-125
3618J0FT7, DD6478C, 464514.00, 1, GNR 2024-125
3618J1QZ9, DD7672C, 756293.00, 1, GNR 2024-125
3618J1WP4, DD7854C, 1122258.00, 1, GNR 2024-125
3618J1WR0, DD7856C, 1124745.00, 1, GNR 2024-125
3618J1Y64, DD7933C, 351442.00, 1, GNR 2024-125
3618J1ZD8, DD7940C, 82499.00, 1, GNR 2024-125
3618J1ZU0, DD7955C, 674346.00, 1, GNR 2024-125
3618J3R92, DD9512C, 848626.00, 1, GNR 2024-125
3618J7S84, DE2343C, 190385.00, 1, GNR 2024-125
3618J9AP1, DE3614C, 865756.00, 1, GNR 2024-125
3618JBG54, DE5620C, 251896.00, 1, GNR 2024-125
3618FSXP8, CX6086C, 2963261.00, 2, GNR 2024-125
3618FSXQ6, CX6087C, 3262116.00, 2, GNR 2024-125
3618FSXR4, CX6088C, 2481555.00, 2, GNR 2024-125
3618FSXS2, CX6089C, 3498734.00, 2, GNR 2024-125
3618FSXT0, CX6090C, 15319581.00, 2, GNR 2024-125
3618FSXW3, CX6093C, 7918972.00, 2, GNR 2024-125
3618H07B7, DA9890C, 1163296.00, 2, GNR 2024-125
3618H07C5, DA9891C, 1444053.00, 2, GNR 2024-125
3618H07D3, DA9892C, 3459592.00, 2, GNR 2024-125
3618H5R40, DB3207C, 5251849.00, 2, GNR 2024-125
3618H6P32, DB4042C, 4325436.00, 2, GNR 2024-125
3618H6P40, DB4043C, 1454409.00, 2, GNR 2024-125
3618H6P57, DB4044C, 2859015.00, 2, GNR 2024-125
3618H96V5, DB7184C, 1122934.00, 2, GNR 2024-125
3618HBQM8, DB8560C, 3356684.00, 2, GNR 2024-125
3618HBQN6, DB8561C, 1536580.00, 2, GNR 2024-125
3618HBRB1, DB8582C, 8366296.00, 2, GNR 2024-125
3618HBRC9, DB8583C, 2616644.00, 2, GNR 2024-125
3618HDCQ0, DB9979C, 1059929.00, 2, GNR 2024-125
3618HHFJ4, DC2869C, 4038608.00, 2, GNR 2024-125
3618HHFK1, DC2870C, 3466066.00, 2, GNR 2024-125
3618HJQU3, DC4067C, 3422919.00, 2, GNR 2024-125
3618HU3J8, DD2601C, 3560434.00, 2, GNR 2024-125
3618HU3K5, DD2602C, 3907308.00, 2, GNR 2024-125
3618HU3L3, DD2603C, 2853987.00, 2, GNR 2024-125
3618HU3M1, DD2604C, 6284910.00, 2, GNR 2024-125
3618HF2W3, DC1689C, 2968977.00, 3A, GNR 2024-125
3618HFWQ3, DC1555C, 4104695.00, 3A, GNR 2024-125
3618HFY65, DC1633C, 1442079.00, 3A, GNR 2024-125
3618HNNP8, DC7598C, 2440668.00, 3A, GNR 2024-125
3618HNPU5, DC7635C, 1433025.00, 3A, GNR 2024-125
3618HNQP5, DC7662C, 2887381.00, 3A, GNR 2024-125
3618GGRD7, CZ4984C, 1156703.00, 3B, GNR 2024-125
3618GRH28, DA2049C, 1660269.00, 3B, GNR 2024-125
3618GRH36, DA2050C, 1928325.00, 3B, GNR 2024-125
3618H5J80, DB2987C, 1323748.00, 3B, GNR 2024-125
3618H5J98, DB2988C, 1475682.00, 3B, GNR 2024-125
3618H9NL8, DB6695C, 6879614.00, 3B, GNR 2024-125
3618HKCM3, DC4576C, 1035791.00, 3B, GNR 2024-125
3618GELT3, CZ3038C, 1008715.00, 3C, GNR 2024-125
3618GELY2, CZ3043C, 1033722.00, 3C, GNR 2024-125
3618GKQV9, CZ7668C, 1724030.00, 3C, GNR 2024-125
3618GKQX5, CZ7670C, 1039162.00, 3C, GNR 2024-125
3618GKQY3, CZ7671C, 1063657.00, 3C, GNR 2024-125
3618GLFH0, CZ8268C, 1236227.00, 3C, GNR 2024-125
3618GVHN3, DA5637C, 1030290.00, 3C, GNR 2024-125
3618H5UA2, DB3277C, 1975376.00, 3C, GNR 2024-125
3618H7FT4, DB4678C, 1265650.00, 3C, GNR 2024-125
3618H7FU1, DB4679C, 1107763.00, 3C, GNR 2024-125
3618H7KA9, DB4789C, 1050409.00, 3C, GNR 2024-125
3618HEJ99, DC0288C, 1115952.00, 3C, GNR 2024-125
3618J3RM3, DD9492C, 91065.00, 3C, GNR 2024-125
3617FQ2B9, CP1670C, 215768.00, 4, GNR 2024-125
3618A8PB7, CQ5818C, 169697.00, 4, GNR 2024-125
3618BWN33, CV1310C, 174321.00, 4, GNR 2024-125
3618F32V4, CV7088C, 203420.00, 4, GNR 2024-125
3618GBNC4, CZ0387C, 514363.00, 4, GNR 2024-125
3618GBNE0, CZ0389C, 173751.00, 4, GNR 2024-125
3618GFJ48, CZ3883C, 140667.00, 4, GNR 2024-125
3618GFJT3, CZ3874C, 115206.00, 4, GNR 2024-125
3618GLZ62, CZ8865C, 506007.00, 4, GNR 2024-125
3618GX2D7, DA7972C, 231663.00, 4, GNR 2024-125
3618GX2G0, DA7975C, 57644.00, 4, GNR 2024-125
3618H7EL2, DB4639C, 217707.00, 4, GNR 2024-125
3618H7XG2, DB5179C, 198483.00, 4, GNR 2024-125
3618H9N87, DB6715C, 10724146.00, 4, GNR 2024-125
3618HA3N3, DB8005C, 863434.00, 4, GNR 2024-125
3618HARB3, DB7682C, 37948754.00, 4, GNR 2024-125
3618HE3J4, DC0801C, 1331107.00, 4, GNR 2024-125
3618HFL85, DC1251C, 505427.00, 4, GNR 2024-125
3618HHWR7, DC3356C, 115081.00, 4, GNR 2024-125
3618HJYH3, DC4312C, 287575.00, 4, GNR 2024-125
3618HKT94, DC5076C, 20465437.00, 4, GNR 2024-125
3618GQH20, DA1149C, 1191115.00, 5, GNR 2024-125
3618GXEX0, DA7350C, 5059180.00, 5, GNR 2024-125
3618H72M3, DB5280C, 1491308.00, 5, GNR 2024-125
3618H72N1, DB5281C, 1162732.00, 5, GNR 2024-125
3618H7ZE5, DB5241C, 1511580.00, 5, GNR 2024-125
3618H8A75, DB5430C, 1243425.00, 5, GNR 2024-125
3618HALY9, DB7543C, 8145470.00, 5, GNR 2024-125
3618HAQX6, DB7670C, 4063293.00, 5, GNR 2024-125
3618HBUQ4, DB8691C, 7405429.00, 5, GNR 2024-125
3618HELC9, DC0323C, 2367176.00, 5, GNR 2024-125
3618HFWE0, DC1545C, 1088180.00, 5, GNR 2024-125
3618HHPP9, DC3130C, 5403963.00, 5, GNR 2024-125
3618HKS53, DC5040C, 5050429.00, 5, GNR 2024-125
3618HL3W9, DC6213C, 3627401.00, 5, GNR 2024-125
3618HMKX6, DC6610C, 1813937.00, 5, GNR 2024-125
3618HMSF7, DC6818C, 10069040.00, 5, GNR 2024-125
3618HN2N6, DC7981C, 1696102.00, 5, GNR 2024-125
3618HNMV6, DC7572C, 1263929.00, 5, GNR 2024-125
3618HPU42, DC8703C, 1221369.00, 5, GNR 2024-125
3618HRAJ7, DC9909C, 1368524.00, 5, GNR 2024-125
3618HSG91, DD0224C, 1043281.00, 5, GNR 2024-125
3618HSGU4, DD0211C, 1209856.00, 5, GNR 2024-125
3618HSHA7, DD0225C, 1032208.00, 5, GNR 2024-125
3618HT3T9, DD1710C, 1059818.00, 5, GNR 2024-125
3618HT3U6, DD1711C, 1381725.00, 5, GNR 2024-125
3618HT3V4, DD1712C, 1468206.00, 5, GNR 2024-125
3618HT3W2, DD1713C, 1716934.00, 5, GNR 2024-125
3618HUXU0, DD2491C, 1598241.00, 5, GNR 2024-125
3618HV4N6, DD3529C, 1049449.00, 5, GNR 2024-125
3618HYF73, DD5590C, 1294396.00, 5, GNR 2024-125
3618HYSX2, DD5934C, 1254547.00, 5, GNR 2024-125
3618J2DK4, DD8206C, 1423902.00, 5, GNR 2024-125
3618J2JQ5, DD8371C, 1216902.00, 5, GNR 2024-125
3618J6V74, DE1538C, 1324688.00, 5, GNR 2024-125
3618J6V82, DE1539C, 1720580.00, 5, GNR 2024-125
3618J6V90, DE1540C, 1740617.00, 5, GNR 2024-125
3618J6WA6, DE1541C, 2296662.00, 5, GNR 2024-125
3618B8E36, CT2854C, 1235583.00, 6, GNR 2024-125
3618G4R44, CY5007C, 387624.00, 6, GNR 2024-125
3618GJ4V6, CZ7136C, 2766396.00, 6, GNR 2024-125
3618GJ5M5, CZ7152C, 1990390.00, 6, GNR 2024-125
3618GJ5Q6, CZ7155C, 2435870.00, 6, GNR 2024-125
3618GQCK5, DA0974C, 1847726.00, 6, GNR 2024-125
3618GQCU3, DA0983C, 1858145.00, 6, GNR 2024-125
3618GQD57, DA1024C, 1314303.00, 6, GNR 2024-125
3618GQD65, DA1025C, 2630074.00, 6, GNR 2024-125
3618GQDD0, DA1000C, 1186539.00, 6, GNR 2024-125
3618GQDF5, DA1002C, 1741151.00, 6, GNR 2024-125
3618GQDG3, DA1003C, 1443929.00, 6, GNR 2024-125
3618GQDH1, DA1004C, 2653894.00, 6, GNR 2024-125
3618GQDX6, DA1018C, 1669542.00, 6, GNR 2024-125
3618GQGN5, DA1105C, 1299221.00, 6, GNR 2024-125
3618GQGP0, DA1106C, 1060717.00, 6, GNR 2024-125
3618GQGQ8, DA1107C, 2860106.00, 6, GNR 2024-125
3618GQGU9, DA1111C, 1485017.00, 6, GNR 2024-125
3618GQGV7, DA1112C, 2619557.00, 6, GNR 2024-125
3618GQGW5, DA1113C, 1441234.00, 6, GNR 2024-125
3618GQHA2, DA1125C, 1079445.00, 6, GNR 2024-125
3618GQHB0, DA1126C, 1728661.00, 6, GNR 2024-125
3618GQHD6, DA1128C, 1813064.00, 6, GNR 2024-125
3618GU6K3, DA5374C, 1282394.00, 6, GNR 2024-125
3618GWVG0, DA6915C, 1257555.00, 6, GNR 2024-125
3618H2UU5, DB0595C, 93674.00, 6, GNR 2024-125
3618H7ZQ8, DB5251C, 1491310.00, 6, GNR 2024-125
3618H7ZR6, DB5252C, 3585750.00, 6, GNR 2024-125
3618H7ZS4, DB5253C, 4705571.00, 6, GNR 2024-125
3618H9JK5, DB6566C, 2601659.00, 6, GNR 2024-125
3618HCA27, DB9025C, 1152976.00, 6, GNR 2024-125
3618HCAZ4, DB9024C, 2095018.00, 6, GNR 2024-125
3618HCKZ3, DB9312C, 1143251.00, 6, GNR 2024-125
3618HGMF6, DC2158C, 1046923.00, 6, GNR 2024-125
3618HJR73, DC4110C, 1541397.00, 6, GNR 2024-125
3618HLNH0, DC5792C, 1492548.00, 6, GNR 2024-125
3618HLNK3, DC5794C, 1514262.00, 6, GNR 2024-125
3618HLNL1, DC5795C, 3997287.00, 6, GNR 2024-125
3618HLNN7, DC5797C, 2127386.00, 6, GNR 2024-125
3618HLNQ0, DC5799C, 2383687.00, 6, GNR 2024-125
3618HLNS6, DC5801C, 2913938.00, 6, GNR 2024-125
3618HMJM2, DC6568C, 1243129.00, 6, GNR 2024-125
3618HPG97, DC8324C, 1003185.00, 6, GNR 2024-125
3618HQN30, DC9410C, 1474707.00, 6, GNR 2024-125
3618HQN48, DC9411C, 2248176.00, 6, GNR 2024-125
3618HQN55, DC9412C, 2376858.00, 6, GNR 2024-125
3618HTNT7, DD1302C, 2335319.00, 6, GNR 2024-125
3618HTNU4, DD1303C, 3425583.00, 6, GNR 2024-125
3618HTNV2, DD1304C, 4877172.00, 6, GNR 2024-125
3618HUWF4, DD2446C, 2801865.00, 6, GNR 2024-125
3618HUWG2, DD2447C, 2430104.00, 6, GNR 2024-125
3618J1BT9, DD7250C, 5957732.00, 6, GNR 2024-125
36179Y5N0, MA9853M, 32500000.00, 7, GNR 2024-125
3618BYZ77, CV3466C, 2379109.00, 8, GNR 2024-125
3618H96E3, DB7169C, 1805818.00, 8, GNR 2024-125
3618HEUU9, DC0595C, 3129780.00, 8, GNR 2024-125
3618HFEH3, DC1036C, 3985976.00, 8, GNR 2024-125
3618HK3F8, DC5298C, 1049008.00, 8, GNR 2024-125
3618HVEB1, DD2830C, 1006327.00, 8, GNR 2024-125
3618HXBN4, DD4545C, 7071153.00, 8, GNR 2024-125
3618HY5H2, DD6248C, 20765448.00, 8, GNR 2024-125
3622ADCP1, 787378C, 115938523.00, 8, GNR 2024-125
3618GJ4S3, CZ7133C, 22532195.00, 9A, GNR 2024-125
3618GQH87, DA1155C, 11759745.00, 9A, GNR 2024-125
3618GQJB8, DA1158C, 1081482.00, 9A, GNR 2024-125
3618H9JF6, DB6562C, 1012208.00, 9A, GNR 2024-125
3618H9JG4, DB6563C, 8297196.00, 9A, GNR 2024-125
3618H9JH2, DB6564C, 7710991.00, 9A, GNR 2024-125
3618HML64, DC6649C, 30001095.00, 9A, GNR 2024-125
3618HYUB7, DD5978C, 37602269.00, 9A, GNR 2024-125
3618J13M3, DD8004C, 2415304.00, 9A, GNR 2024-125
3618GVBD1, DA5436C, 7467803.00, 9B, GNR 2024-125
3618HT2R4, DD1684C, 19951226.00, 9B, GNR 2024-125
3618HT2U7, DD1687C, 1970196.00, 9B, GNR 2024-125
3618HT2V5, DD1688C, 3290211.00, 9B, GNR 2024-125
3618HT2W3, DD1689C, 2083644.00, 9B, GNR 2024-125
3618HT2X1, DD1690C, 2840396.00, 9B, GNR 2024-125
3618HWAL1, DD3611C, 1227454.00, 9B, GNR 2024-125
3618J1JV6, DD7476C, 1118627.00, 9B, GNR 2024-125
3618J1JW4, DD7477C, 1899398.00, 9B, GNR 2024-125
3618J1JX2, DD7478C, 7450677.00, 9B, GNR 2024-125
3618FNLZ0, CX2144C, 243849.00, 10, GNR 2024-125
3618GJ4T1, CZ7134C, 34595062.00, 10, GNR 2024-125
3618GJ4U8, CZ7135C, 27489796.00, 10, GNR 2024-125
3618GM4M9, CZ9828C, 6286424.00, 10, GNR 2024-125
3618GQDU2, DA1015C, 1184580.00, 10, GNR 2024-125
3618GQJE2, DA1161C, 1824222.00, 10, GNR 2024-125
3618H2F57, DB0188C, 3007368.00, 10, GNR 2024-125
3618H7YP1, DB5218C, 3967902.00, 10, GNR 2024-125
3618H9JC3, DB6559C, 2164784.00, 10, GNR 2024-125
3618H9JD1, DB6560C, 1455660.00, 10, GNR 2024-125
3618H9JE9, DB6561C, 7713689.00, 10, GNR 2024-125
3618HFMS0, DC1269C, 2524702.00, 10, GNR 2024-125
3618HL6L0, DC6275C, 218718.00, 10, GNR 2024-125
3618HLBN0, DC5445C, 2524774.00, 10, GNR 2024-125
3618HMA25, DC6325C, 5341578.00, 10, GNR 2024-125
3618HMAW9, DC6321C, 1068312.00, 10, GNR 2024-125
3618HMAX7, DC6322C, 1583849.00, 10, GNR 2024-125
3618HMBF5, DC6338C, 525242.00, 10, GNR 2024-125
3618HNPL5, DC7627C, 478166.00, 10, GNR 2024-125
3618HNUB1, DC7778C, 1055716.00, 10, GNR 2024-125
3618HPG22, DC8317C, 2747922.00, 10, GNR 2024-125
3618HSGM2, DD0204C, 1441193.00, 10, GNR 2024-125
3618HSGP5, DD0206C, 3176918.00, 10, GNR 2024-125
3618HVET2, DD2846C, 2584975.00, 10, GNR 2024-125
3618HVFA2, DD2861C, 3425093.00, 10, GNR 2024-125
3618J13Y7, DD8015C, 1294230.00, 10, GNR 2024-125
3618J14F7, DD8022C, 2981771.00, 10, GNR 2024-125
3618J2H53, DD8352C, 10037234.00, 10, GNR 2024-125
3618J3TN9, DD9557C, 50012218.00, 10, GNR 2024-125
3618AJGA5, CR3793C, 1691475.00, 11, GNR 2024-125
3618GWUC0, DA6879C, 1509849.00, 11, GNR 2024-125
3618H1A96, DA9932C, 1196145.00, 11, GNR 2024-125
3618H7Y63, DB5233C, 1045502.00, 11, GNR 2024-125
3618H7Y71, DB5234C, 1093175.00, 11, GNR 2024-125
3618H7Y89, DB5235C, 1585680.00, 11, GNR 2024-125
3618HEL62, DC0349C, 1657926.00, 11, GNR 2024-125
3618HKCX9, DC4586C, 1010749.00, 11, GNR 2024-125
3618HKTZ6, DC5068C, 10248956.00, 11, GNR 2024-125
3618HN2K2, DC7978C, 1160621.00, 11, GNR 2024-125
3618HVCM9, DD2776C, 1089817.00, 11, GNR 2024-125
3618HXTK1, DD5054C, 1045069.00, 11, GNR 2024-125
3618HYFX6, DD5582C, 2502236.00, 11, GNR 2024-125
3622ACYP9, 787118C, 36808378.00, 11, GNR 2024-125
3618FY6D2, CY0868C, 1832480.00, 12, GNR 2024-125
3618GQHS3, DA1141C, 4962799.00, 12, GNR 2024-125
3618GQHT1, DA1142C, 1060199.00, 12, GNR 2024-125
3618GQHV6, DA1144C, 1173344.00, 12, GNR 2024-125
3618GQJA0, DA1157C, 579425.00, 12, GNR 2024-125
3618GQJH5, DA1164C, 1647510.00, 12, GNR 2024-125
3618GQJJ1, DA1165C, 2621134.00, 12, GNR 2024-125
3618GRLF4, DA2126C, 1311149.00, 12, GNR 2024-125
3618GRLG2, DA2127C, 17184.00, 12, GNR 2024-125
3618GRLP2, DA2134C, 1656671.00, 12, GNR 2024-125
3618GRLQ0, DA2135C, 17049.00, 12, GNR 2024-125
3618H7ZB1, DB5238C, 1523367.00, 12, GNR 2024-125
3618H7ZC9, DB5239C, 1677606.00, 12, GNR 2024-125
3618H7ZD7, DB5240C, 1007401.00, 12, GNR 2024-125
3618HKC35, DC4590C, 2778599.00, 12, GNR 2024-125
3618HKLP6, DC4834C, 4991479.00, 12, GNR 2024-125
3618HPU34, DC8702C, 2051010.00, 12, GNR 2024-125
3618HPVJ8, DC8717C, 1353591.00, 12, GNR 2024-125
3618HPVQ2, DC8723C, 1049251.00, 12, GNR 2024-125
3618HTWU4, DD1559C, 3729856.00, 12, GNR 2024-125
3618HUCJ8, DD1873C, 7392798.00, 12, GNR 2024-125
3618HYUC5, DD5979C, 4321412.00, 12, GNR 2024-125
3618J5MW1, DE0373C, 1287440.00, 12, GNR 2024-125
3618H7CZ3, DB4588C, 1044972.00, 13, GNR 2024-125
3618HPVW9, DC8729C, 9795039.00, 13, GNR 2024-125
3618HSH90, DD0256C, 1127543.00, 13, GNR 2024-125
3618HSJG2, DD0263C, 1183853.00, 13, GNR 2024-125
3618J13C5, DD7995C, 1385918.00, 13, GNR 2024-125
3618J13E1, DD7997C, 2542384.00, 13, GNR 2024-125
3618J14A8, DD8017C, 1162392.00, 13, GNR 2024-125
3618J2BZ3, DD8156C, 6214034.00, 13, GNR 2024-125
3618J3TN9, DD9557C, 100855.00, 13, GNR 2024-125
3618J5MV3, DE0372C, 1866332.00, 13, GNR 2024-125
3618J7BM1, DE1844C, 2075383.00, 13, GNR 2024-125
3618JBHB0, DE5626C, 48150000.00, 13, GNR 2024-125
3618GJ4W4, CZ7137C, 1143036.00, 14, GNR 2024-125
3618GQDM0, DA1008C, 3115184.00, 14, GNR 2024-125
3618GQH79, DA1154C, 2903369.00, 14, GNR 2024-125
3618GQJF9, DA1162C, 1861647.00, 14, GNR 2024-125
3618GSHZ3, DA2948C, 2990629.00, 14, GNR 2024-125
3618H4EQ8, DB1943C, 1553876.00, 14, GNR 2024-125
3618HALS2, DB7537C, 15282151.00, 14, GNR 2024-125
3618HAV28, DB7833C, 1078483.00, 14, GNR 2024-125
3618HCAS0, DB9017C, 1085123.00, 14, GNR 2024-125
3618HEKK2, DC0298C, 4489258.00, 14, GNR 2024-125
3618HJGX8, DC3814C, 1226566.00, 14, GNR 2024-125
3618HJRG3, DC4087C, 1006023.00, 14, GNR 2024-125
3618HK6F5, DC5370C, 1639399.00, 14, GNR 2024-125
3618HKK36, DC4814C, 12094133.00, 14, GNR 2024-125
3618HKKY8, DC4811C, 8076214.00, 14, GNR 2024-125
3618HKLQ4, DC4835C, 12199035.00, 14, GNR 2024-125
3618HKLU5, DC4839C, 5111291.00, 14, GNR 2024-125
3618HKSU8, DC5031C, 9192645.00, 14, GNR 2024-125
3618HKSV6, DC5032C, 11099800.00, 14, GNR 2024-125
3618HKSW4, DC5033C, 11211158.00, 14, GNR 2024-125
3618HKT29, DC5069C, 8154145.00, 14, GNR 2024-125
3618HKTW3, DC5065C, 10188115.00, 14, GNR 2024-125
3618HKUE1, DC5081C, 10158620.00, 14, GNR 2024-125
3618HPV25, DC8733C, 2614543.00, 14, GNR 2024-125
3618HPVF6, DC8714C, 1506668.00, 14, GNR 2024-125
3618HPVG4, DC8715C, 2884274.00, 14, GNR 2024-125
3618HPVL3, DC8719C, 1290097.00, 14, GNR 2024-125
3618HPVM1, DC8720C, 1317584.00, 14, GNR 2024-125
3618HPVN9, DC8721C, 1694354.00, 14, GNR 2024-125
3618HPVY5, DC8731C, 1657241.00, 14, GNR 2024-125
3618HPVZ2, DC8732C, 1317440.00, 14, GNR 2024-125
3618HSEK8, DD0138C, 2552930.00, 14, GNR 2024-125
3618HSHM1, DD0236C, 1362870.00, 14, GNR 2024-125
3618HSHP4, DD0238C, 1410020.00, 14, GNR 2024-125
3618HSHT6, DD0242C, 2171832.00, 14, GNR 2024-125
3618HSHX7, DD0246C, 2001588.00, 14, GNR 2024-125
3618HSSC1, DD0515C, 10355577.00, 14, GNR 2024-125
3618HTWE0, DD1545C, 1315252.00, 14, GNR 2024-125
3618HTWF7, DD1546C, 1107742.00, 14, GNR 2024-125
3618HTWG5, DD1547C, 1927311.00, 14, GNR 2024-125
3618HTWH3, DD1548C, 1914769.00, 14, GNR 2024-125
3618HTWJ9, DD1549C, 1325640.00, 14, GNR 2024-125
3618HUCP4, DD1878C, 6231933.00, 14, GNR 2024-125
3618HUCQ2, DD1879C, 6095529.00, 14, GNR 2024-125
3618HUCR0, DD1880C, 5540078.00, 14, GNR 2024-125
3618HVBY4, DD2755C, 1162421.00, 14, GNR 2024-125
3618HVC72, DD2794C, 1294705.00, 14, GNR 2024-125
3618HXB95, DD4564C, 6528174.00, 14, GNR 2024-125
3618HXU29, DD5101C, 1765229.00, 14, GNR 2024-125
3618HYTW3, DD5965C, 2576068.00, 14, GNR 2024-125
3618HYTX1, DD5966C, 5303703.00, 14, GNR 2024-125
3618HYTY9, DD5967C, 5060456.00, 14, GNR 2024-125
3618J13B7, DD7994C, 1202102.00, 14, GNR 2024-125
3618J13H4, DD8000C, 1403226.00, 14, GNR 2024-125
3618J13P6, DD8006C, 1678219.00, 14, GNR 2024-125
3618J13U5, DD8011C, 1153578.00, 14, GNR 2024-125
3618J3Q93, DD9480C, 1686291.00, 14, GNR 2024-125
3618J3RU5, DD9499C, 1424000.00, 14, GNR 2024-125
3618J3T58, DD9572C, 9199261.00, 14, GNR 2024-125
3618J3TK5, DD9554C, 5218613.00, 14, GNR 2024-125
3618J5MP6, DE0366C, 1176302.00, 14, GNR 2024-125
3618J5MQ4, DE0367C, 1070026.00, 14, GNR 2024-125
3618J5MR2, DE0368C, 1152291.00, 14, GNR 2024-125
3618J6Z96, DE1668C, 1633840.00, 14, GNR 2024-125
3618J8TT5, DE3262C, 4657361.00, 14, GNR 2024-125
3618J8TU2, DE3263C, 5948477.00, 14, GNR 2024-125
3618J8TV0, DE3264C, 3660863.00, 14, GNR 2024-125
3618J8TW8, DE3265C, 12456695.00, 14, GNR 2024-125
3622ACYL8, 787115C, 300000.00, 14, GNR 2024-125
38380UE66, GN-2018-001-IO, 37919941.00, 15, GNR 2024-125
38380V2K6, GN-2018-038-BI, 26314620.00, 15, GNR 2024-125
38383CA59, GN-2021-179-QI, 15240187.00, 15, GNR 2024-125
3618GBQ23, CZ0473C, 51151.00, T, GNR 2024-125
3618HSAX4, DD0022C, 1114655.00, 1A, GNR 2024-126
3618HKTL7, DC5055C, 1000074.00, 1A, GNR 2024-126
3618HNY50, DC7932C, 1123007.00, 1A, GNR 2024-126
3618HTW34, DD1566C, 1023457.00, 1A, GNR 2024-126
3618J2L90, DD8452C, 1058963.00, 1A, GNR 2024-126
3618HAQW8, DB7669C, 1955066.00, 1A, GNR 2024-126
3618HUCF6, DD1870C, 1307217.00, 1A, GNR 2024-126
3618HVCD9, DD2768C, 1222486.00, 1A, GNR 2024-126
3618HNY68, DC7933C, 1174441.00, 1A, GNR 2024-126
3618HSR24, DD0505C, 2145848.00, 1A, GNR 2024-126
3618HK5M1, DC5352C, 1026197.00, 1A, GNR 2024-126
3618HAQV0, DB7668C, 1035914.00, 1A, GNR 2024-126
